ID_Cliente,Tem_carro,Tem_casa_propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Tamanho_familia,Rendimento_anual,Idade,Anos_empregado,Categoria_de_renda,Grau_escolaridade,Estado_civil,Moradia,Ocupacao,Mau
5089792,0,0,1,1,0,1.0,126000.0,59.264735073273236,3.5127346899662553,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Limpeza,0
5091628,0,0,0,0,0,2.0,202500.0,53.20027105279369,17.04620902551045,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5053143,0,0,0,1,0,3.0,126000.0,33.67899409296563,0.38330698097839105,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5126201,0,0,0,1,0,2.0,270000.0,31.3517731370254,6.039822857416648,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5117081,0,0,0,0,0,2.0,180000.0,27.236698905521674,1.9274865329199093,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5142878,1,1,0,0,0,2.0,58500.0,55.620580846971535,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5062183,1,1,0,0,1,4.0,144000.0,39.12742903687276,1.456566527717886,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5029707,0,0,1,0,0,2.0,90000.0,34.56060014921593,1.7988049035914495,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5048289,1,1,0,0,0,2.0,180000.0,59.55769112302101,12.430097811727824,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5088821,0,0,0,0,0,2.0,45000.0,55.04835828251093,17.257027865048563,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5090197,0,0,0,0,0,2.0,112500.0,29.197040322525446,2.6119632846670364,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5135968,0,0,0,0,0,2.0,112500.0,63.67002744751775,0.0,Pensionista,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5145912,0,0,1,0,0,3.0,405000.0,48.60880100207396,7.0993928691212,Empregado,Ensino superior,Casado,Mora com os pais,Gerência,0
5036479,0,0,1,0,0,1.0,112500.0,30.667296385278274,1.4839455977877711,Empregado,Ensino superior incompleto,Solteiro,Casa/apartamento próprio,Outro,0
5035848,0,0,0,0,0,1.0,46948.5,57.95327761692574,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5115971,0,0,1,0,0,4.0,180000.0,31.650205000787146,1.278602572263633,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5041071,0,0,0,0,0,1.0,112500.0,29.235371020623283,4.178046092664463,Servidor público,Ensino médio,Solteiro,Mora com os pais,Segurança,0
5126461,0,0,1,1,0,2.0,157500.0,29.881517074272573,3.6222509702457955,Associado comercial,Ensino médio,Casado,Habitação pública ,Vendas,0
5041431,1,1,0,1,0,1.0,202500.0,60.510482761453005,41.17264557109318,Servidor público,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5143423,1,1,0,0,0,3.0,315000.0,24.901264228560475,2.535301888471358,Servidor público,Ensino superior,Casado,Habitação pública ,Equipe principal,0
5099823,0,0,0,0,0,2.0,72000.0,59.982066709104224,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5045696,0,0,0,0,0,3.0,135000.0,29.766524979979053,2.8775402643449213,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5028948,0,0,0,0,0,2.0,103500.0,57.09357481673135,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5010545,1,1,0,1,1,1.0,315000.0,49.78610101507902,8.271217068112282,Associado comercial,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5028775,0,0,0,0,1,2.0,247500.0,63.70288233160161,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,1
5095501,0,0,0,0,0,2.0,337500.0,35.03699596843193,6.3464684421993605,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5114117,0,0,0,0,0,2.0,126000.0,65.02802932298404,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5114438,0,0,1,1,0,3.0,157500.0,47.26175075463562,3.030863056736278,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5142295,1,1,0,0,0,2.0,360000.0,47.60946494452316,5.785197505766717,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Motorista,0
5095169,1,1,0,0,0,2.0,252000.0,37.77216506841345,7.3430665927431775,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Motorista,0
5029291,0,0,0,0,0,2.0,265500.0,56.95667946638192,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5046559,1,1,0,1,0,2.0,256500.0,38.6893639157546,7.3211633366872695,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Contabilidade,0
5091479,0,0,0,0,0,4.0,157500.0,27.617267979493075,3.9617514391123705,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5096049,0,0,0,0,1,2.0,225000.0,54.97991060733622,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5068708,1,1,0,0,0,2.0,90000.0,36.91520017522605,14.634112952353574,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5089260,0,0,1,0,0,1.0,72000.0,51.46991382437695,4.013771672245152,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Limpeza,0
5125554,0,0,1,0,0,1.0,94500.0,42.90847861352389,1.7029781583468517,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5135752,0,0,0,0,0,1.0,117000.0,24.23595282586227,2.3819790960800016,Servidor público,Ensino médio,Solteiro,Casa/apartamento próprio,RH,0
5142223,0,0,0,0,0,3.0,112500.0,26.861605645564246,2.3655516540380708,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5118186,0,0,0,0,0,3.0,45000.0,37.22732157402274,0.26283907267089673,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5091329,0,0,0,1,0,1.0,540000.0,57.75067249840859,0.7145937288240005,Associado comercial,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5036933,0,0,0,1,0,1.0,225000.0,57.43581319260491,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5117997,1,1,0,0,0,2.0,108000.0,62.843179531407216,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5142225,0,0,0,1,0,2.0,202500.0,51.34123219504849,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5137261,1,1,1,0,0,1.0,166500.0,28.93420124985455,5.546999596158717,Associado comercial,Ensino superior incompleto,Solteiro,Casa/apartamento próprio,Construção Civil,0
5113739,0,0,0,0,0,3.0,225000.0,28.19496635796765,8.610717536978857,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5125462,0,0,0,0,0,3.0,112500.0,50.36106148654661,14.113910621025756,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5105781,1,1,1,0,0,3.0,171000.0,30.34148545144664,5.410104245809291,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5090230,0,0,0,0,0,2.0,315000.0,41.922832091008026,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5021548,0,0,0,0,0,2.0,202500.0,57.14011923585015,4.334106792062808,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5112949,0,0,0,0,0,1.0,202500.0,61.36744765464041,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5105999,1,1,1,1,0,2.0,157500.0,24.958760275707235,1.9055832768640013,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Motorista,0
5125524,0,0,1,1,0,4.0,171000.0,37.96108065189566,15.534884357652793,Empregado,Ensino médio,Casado,Habitação pública ,Equipe principal,0
5021903,0,0,0,0,0,2.0,328500.0,57.33177272633935,0.0,Pensionista,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5062662,1,1,0,0,0,3.0,144000.0,36.986385757407746,2.814568403184186,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5024440,0,0,0,0,0,2.0,202500.0,54.88408386209162,9.590888245480743,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5062661,1,1,0,0,0,3.0,144000.0,36.986385757407746,2.814568403184186,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5113056,1,1,0,1,1,1.0,202500.0,38.593537170510004,3.6797470173925544,Associado comercial,Ensino superior incompleto,Divorciado,Casa/apartamento próprio,Contabilidade,0
5037048,1,1,0,0,0,2.0,135000.0,44.54848491071001,8.517628698741246,Empregado,Ensino médio,Casado,Mora com os pais,Equipe principal,0
5089088,0,0,0,1,0,3.0,180000.0,38.78792856800619,2.012361650136553,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5095510,0,0,0,1,0,2.0,157500.0,33.090344086463105,11.43076175417702,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5117201,0,0,0,0,0,1.0,135000.0,37.04388180455451,0.26010116566390823,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Vendas,0
5054550,1,1,0,0,0,2.0,180000.0,65.57834863138874,0.0,Pensionista,Ensino médio,Casado,Habitação pública ,Outro,0
5062533,1,1,0,0,1,2.0,135000.0,35.90491248964729,4.9610874966631755,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Medicina,0
5010027,0,0,0,0,0,2.0,135000.0,56.899183419235165,6.3546821632203265,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5089409,0,0,1,0,0,2.0,94500.0,51.23445382177594,9.930388714347316,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5142574,0,0,0,0,0,1.0,135000.0,64.1327337316988,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5099857,0,0,0,0,0,2.0,81000.0,49.079721007275985,1.0924248957884146,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Cozinha,0
5100422,0,0,0,0,0,1.0,144000.0,58.81298041712013,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5023666,0,0,0,0,0,2.0,90000.0,44.556698631730974,4.142453301573612,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Cozinha,0
5068775,0,0,0,1,0,1.0,202500.0,50.76079590956693,0.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5116249,0,0,0,0,0,2.0,315000.0,61.14841509408133,40.548402773499795,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5126513,0,0,1,1,0,1.0,112500.0,52.258431042389645,15.956522036729023,Servidor público,Ensino médio,Solteiro,Casa/apartamento próprio,Segurança,0
5118477,0,0,0,0,0,2.0,180000.0,47.601251223502196,2.431261422205795,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5095727,1,1,0,0,0,3.0,135000.0,25.799297726852707,3.846759344818853,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5024179,0,0,0,0,0,2.0,202500.0,60.34894624804068,0.0,Pensionista,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5105565,0,0,0,1,0,2.0,135000.0,63.229224419392594,0.0,Pensionista,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5135672,0,0,0,0,0,2.0,216000.0,48.30763123130523,21.4651909347899,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5142282,0,0,0,1,0,1.0,97650.0,60.743204857047026,0.0,Pensionista,Ensino superior,Divorciado,Habitação pública ,Outro,0
5117278,1,1,0,0,0,3.0,180000.0,38.555206472412166,4.928232612579314,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5025719,0,0,1,1,0,4.0,180000.0,38.114403444287014,19.02571579156314,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Alta tecnologia,0
5050650,0,0,1,1,0,2.0,112500.0,40.15688207150044,2.869326543323956,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Contabilidade,0
5047735,0,0,0,0,0,1.0,202500.0,59.75208252051719,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5010062,0,0,0,0,0,2.0,112500.0,45.37533282682054,12.523186649965433,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5096794,1,1,0,0,0,4.0,162000.0,33.008206876253446,4.684558888957336,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5053425,1,1,0,0,0,4.0,180000.0,42.96323675366366,9.990622668501064,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5010199,1,1,0,0,1,2.0,135000.0,27.327049836752295,5.108934475040555,Empregado,Ensino fundamental,Casado,Mora com os pais,Construção Civil,0
5100277,1,1,0,0,0,2.0,90000.0,56.45016667008905,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5116543,0,0,0,0,0,2.0,135000.0,50.716989397455116,4.673607260929383,Associado comercial,Ensino médio,Casado,Habitação pública ,Outro,0
5097029,0,0,1,1,0,1.0,202500.0,23.707536773513485,0.5119886103068509,Servidor público,Ensino superior,Solteiro,Mora com os pais,Equipe principal,0
5065722,0,0,0,0,0,3.0,202500.0,43.73806443664141,23.984065381219327,Servidor público,Ensino médio,União-estável,Casa/apartamento próprio,Serviço privado,0
5089263,0,0,1,0,0,1.0,72000.0,51.46991382437695,4.013771672245152,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Limpeza,0
5117471,0,0,1,0,0,3.0,202500.0,35.70230737113014,3.348460269546945,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5112994,0,0,1,1,0,1.0,162000.0,38.79888019603414,8.687378933174534,Empregado,Ensino superior,Solteiro,Casa/apartamento próprio,Gerência,0
5085981,1,1,0,0,0,1.0,67500.0,34.85903201297768,5.714011923585016,Empregado,Ensino superior,Solteiro,Casa/apartamento próprio,Construção Civil,0
5118056,0,0,0,0,0,2.0,157500.0,59.50567088988822,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5050757,0,0,0,0,0,2.0,247500.0,49.211140543611435,3.868662600874761,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5146272,0,0,0,0,0,2.0,180000.0,45.32605050069474,5.599019829291498,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5149887,0,0,0,0,0,2.0,202500.0,43.644975598403796,15.961997850743,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5038856,0,0,0,0,0,2.0,90000.0,67.53047632737155,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5067736,0,0,1,1,0,3.0,135000.0,28.167587287897767,7.1623647302819355,Associado comercial,Ensino superior incompleto,Casado,Casa/apartamento próprio,Gerência,0
5010058,1,1,0,1,1,1.0,112500.0,46.475971443629916,6.855719145499223,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5046169,0,0,1,1,0,2.0,180000.0,54.73349897670725,4.632538655824555,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Segurança,0
5150350,0,0,1,1,0,2.0,175500.0,41.74760604256076,6.097318904563406,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5028256,1,1,0,0,0,3.0,130500.0,38.74685996290136,15.222762958856102,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Cozinha,0
5116823,0,0,0,0,0,3.0,265500.0,32.91511803801584,11.1733984955201,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5096133,0,0,1,1,0,3.0,180000.0,43.79829839079515,5.180120057222257,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5062184,1,1,0,0,1,4.0,144000.0,39.12742903687276,1.456566527717886,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5117280,1,1,0,0,0,3.0,180000.0,38.555206472412166,4.928232612579314,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5113178,0,0,0,1,0,2.0,211500.0,25.50360377009795,5.013107729795958,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5150047,0,0,0,0,0,2.0,283500.0,49.16733403149962,1.7933290895774725,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5045210,1,1,0,0,0,2.0,112500.0,42.25959465286761,0.6817388447401383,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5089129,0,0,0,0,0,2.0,90000.0,52.48841523097668,1.1745621059980698,Empregado,Ensino médio,Casado,Habitação pública ,Construção Civil,0
5009384,0,0,0,1,0,2.0,450000.0,40.296515328856856,15.272045284981896,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5146589,0,0,0,0,0,2.0,67500.0,41.58606952914844,6.683231004058947,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5022612,1,1,0,0,0,3.0,202500.0,27.77332867889142,2.258773280765519,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5062705,0,0,0,0,0,3.0,157500.0,39.72703067140324,10.417736161591272,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5021516,0,0,0,1,0,2.0,144000.0,49.654681478743576,27.68023984065381,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5132322,0,0,0,0,0,2.0,33300.0,53.67666687200969,0.0,Pensionista,Ensino médio,Casado,Apartamento comercial,Outro,0
5104928,1,1,0,0,0,2.0,315000.0,57.8191201735833,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5113655,0,0,0,0,0,2.0,225000.0,65.04719467203296,0.0,Pensionista,Ensino médio,Casado,Habitação pública ,Outro,0
5137199,1,1,1,1,0,2.0,90000.0,42.61552256377612,10.962579655981985,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5149301,1,1,0,1,1,2.0,247500.0,39.5956111350678,5.122624010075498,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023007,0,0,0,0,0,2.0,157500.0,37.72562064929465,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5048219,0,0,0,0,0,1.0,90000.0,25.53645865418181,0.26283907267089673,Empregado,Ensino médio,Divorciado,Apartamento alugado,Construção Civil,0
5022130,1,1,0,0,0,4.0,207000.0,36.405949471926185,2.0862851393252426,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5089443,0,0,1,1,0,1.0,157500.0,51.59038173268445,9.511488942278076,Empregado,Ensino superior,Divorciado,Casa/apartamento próprio,Alta tecnologia,0
5117254,1,1,0,0,0,2.0,207000.0,61.323641142528594,9.599101966501708,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Medicina,0
5146099,1,1,0,0,0,2.0,175500.0,49.427435197163526,8.599765908950902,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5117602,0,0,0,0,0,2.0,157500.0,38.59901298452398,6.179456114773061,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5137248,0,0,1,1,0,2.0,90000.0,47.51637610628555,8.961169633873386,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Secretariado,0
5022897,0,0,0,0,1,2.0,126000.0,52.81970197882229,3.7536705065812437,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5033739,1,1,0,0,0,3.0,810000.0,43.776395134739246,6.132911695654257,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5118219,1,1,1,1,0,2.0,270000.0,41.86807395086826,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5135604,0,0,0,0,0,2.0,157500.0,52.195459181228905,8.046708693539223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5053202,0,0,1,1,0,2.0,315000.0,42.51148209751056,10.38214337050042,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Contabilidade,0
5091701,0,0,0,0,0,1.0,292500.0,41.89819092794513,0.29569395675475885,Empregado,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5117496,0,0,1,0,0,2.0,90000.0,45.06321142802385,1.9274865329199093,Associado comercial,Ensino médio,União-estável,Casa/apartamento próprio,Baixa qualificação,0
5118024,0,0,0,0,0,1.0,247500.0,38.08702437421713,8.928314749789523,Empregado,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5089806,0,0,0,0,0,3.0,202500.0,32.98356571319055,9.426613825061432,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5126490,0,0,0,0,0,2.0,450000.0,58.60763739159599,0.0,Pensionista,Ensino médio,Casado,Habitação pública ,Outro,0
5096664,1,1,0,1,0,2.0,135000.0,39.42586090063451,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,1
5089219,1,1,1,1,0,3.0,171000.0,38.377242516957914,17.763540661341437,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Medicina,0
5088865,1,1,0,0,1,2.0,270000.0,56.518614345263764,17.675927637117805,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5142648,0,0,0,1,0,2.0,90000.0,27.710356817730684,9.451254988124328,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5139817,0,0,1,1,0,2.0,108000.0,43.79829839079515,20.098975338302633,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5062618,1,1,0,0,0,2.0,270000.0,31.135478483473307,10.669623606234214,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5113249,0,0,0,0,0,2.0,360000.0,38.09250018823111,1.694764437325886,Empregado,Ensino superior,Divorciado,Casa/apartamento próprio,Alta tecnologia,0
5114629,0,0,1,0,0,2.0,81000.0,54.04080850393916,0.7830414039987131,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5142243,1,1,0,0,0,2.0,270000.0,44.95917096175828,22.53297466751542,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5033468,0,0,0,0,0,1.0,180000.0,37.58872529894522,3.13764143000883,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5067143,0,0,0,0,1,1.0,247500.0,28.318172173282132,5.634612620382349,Empregado,Ensino superior,Solteiro,Mora com os pais,Vendas,0
5021887,1,1,0,0,0,2.0,135000.0,46.40478586144822,3.7536705065812437,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5099932,1,1,0,0,0,3.0,225000.0,41.31501673545658,18.5109892742493,Empregado,Ensino médio,Casado,Apartamento comercial,Gerência,0
5067901,0,0,0,1,0,2.0,270000.0,58.89511762732979,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5118292,0,0,1,1,0,4.0,139500.0,36.04728365401069,8.180866136881662,Empregado,Ensino superior incompleto,Casado,Mora com os pais,Equipe principal,0
5024145,1,1,1,1,0,2.0,180000.0,31.157381739529217,2.757072356037427,Empregado,Ensino superior,Casado,Mora com os pais,Contabilidade,0
5148558,0,0,0,0,0,2.0,247500.0,63.33326488565816,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5061552,1,1,0,0,0,2.0,180000.0,66.04105491556979,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5058336,0,0,1,0,0,2.0,63000.0,54.47339781104335,4.309465628999911,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5095804,1,1,1,1,0,3.0,252000.0,34.17729316823754,4.517546561531038,Servidor público,Ensino superior,Casado,Casa/apartamento próprio,Alta tecnologia,0
5062246,1,1,0,0,0,2.0,315000.0,53.22765012286358,11.126854076401294,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5058461,0,0,0,0,0,4.0,225000.0,34.185506889258505,4.97203912469113,Associado comercial,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5089937,0,0,0,0,0,1.0,157500.0,54.714333627658334,2.5106607254084614,Servidor público,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5051106,0,0,0,1,0,1.0,85500.0,65.93427654229724,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5067457,0,0,0,0,0,3.0,121500.0,35.16841550476738,3.499045154931313,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5029519,0,0,0,0,0,2.0,135000.0,52.71292360554973,23.129838395038913,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5028940,0,0,0,0,0,1.0,225000.0,47.74362238786559,0.38878279499236806,Empregado,Ensino médio,Viúvo,Casa/apartamento próprio,Vendas,0
5009613,0,0,1,1,0,4.0,144000.0,33.61328432479791,2.6886246808627146,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
5149850,1,1,1,1,0,4.0,225000.0,40.8577862652895,14.87778667597555,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5067558,0,0,0,0,0,2.0,90000.0,62.56938883070836,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5051240,1,1,0,0,0,1.0,121500.0,63.869894659027906,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5024085,0,0,0,0,0,1.0,157500.0,51.650615686838194,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5146487,1,1,0,0,0,4.0,472500.0,48.85521263270293,5.599019829291498,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5088880,1,1,0,0,1,2.0,292500.0,42.0953202324483,8.761302422363224,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5115616,0,0,0,1,0,1.0,67500.0,56.94298993134698,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5053953,0,0,0,1,0,4.0,85500.0,37.531229251798464,12.662819907321847,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Alta tecnologia,0
5009682,0,0,0,1,0,1.0,90000.0,59.379727167566756,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5066916,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5146544,1,1,0,0,0,2.0,135000.0,45.43009096696031,5.013107729795958,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5061872,0,0,1,0,1,1.0,157500.0,30.83978452671855,1.5414416449345298,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Motorista,0
5137048,1,1,0,1,0,2.0,99000.0,66.22723259204501,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5022731,1,1,0,0,0,5.0,360000.0,41.785936740658606,4.583256329698762,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5087915,0,0,0,0,1,2.0,234000.0,60.143603222516546,14.278185041445067,Servidor público,Ensino superior,União-estável,Casa/apartamento próprio,Equipe principal,0
5010729,0,0,0,0,1,2.0,135000.0,58.58025832152611,2.7734997980793583,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Alta tecnologia,0
